book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
The Ancient Code,isbn not found,isbn13 not found,B09MPS1F7V,2022.0,T.S. Falk,283,"['Science Fiction', 'Fiction', 'Adventure', 'Thriller', 'Mystery', 'Action', 'Audiobook']",3393,4.27,"{'5 Stars': 1624, '4 Stars': 1194, '3 Stars': 467, '2 Stars': 73, '1 Star': 35}"
Killers of a Certain Age,isbn not found,isbn13 not found,asin not found,2022.0,Deanna Raybourn,368,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Book Club', 'Contemporary']",108404,3.86,"{'5 Stars': 24708, '4 Stars': 49823, '3 Stars': 28489, '2 Stars': 4538, '1 Star': 846}"
The Accident,isbn not found,isbn13 not found,asin not found,1991.0,Diane Hoh,176,"['Horror', 'Young Adult', 'Ghosts', 'Fiction', 'Thriller', 'Suspense', 'Paranormal']",1256,3.61,"{'5 Stars': 279, '4 Stars': 371, '3 Stars': 471, '2 Stars': 111, '1 Star': 24}"
The Overnight Guest,0778311937,9780778311935,0778311937,2022.0,Heather Gudenkauf,316,"['Thriller', 'Mystery', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Suspense', 'Crime']",129403,4.03,"{'5 Stars': 38748, '4 Stars': 61053, '3 Stars': 24848, '2 Stars': 3944, '1 Star': 810}"
Ask for Andrea,isbn not found,isbn13 not found,B0DWW27HGS,2022.0,Noelle W. Ihli,272,"['Horror', 'Mystery Thriller', 'Mystery', 'Thriller', 'Fiction', 'Book Club', 'Suspense']",161080,4.09,"{'5 Stars': 60326, '4 Stars': 63225, '3 Stars': 30250, '2 Stars': 5941, '1 Star': 1338}"
Fairy Tale,1668002175,9781668002179,1668002175,2022.0,Stephen        King,607,"['Fantasy', 'Fiction', 'Horror', 'Audiobook', 'Thriller', 'Adventure', 'Book Club']",312452,4.09,"{'5 Stars': 126616, '4 Stars': 110593, '3 Stars': 56984, '2 Stars': 14787, '1 Star': 3472}"
Laura,1558615059,9781558615052,1558615059,1942.0,Vera Caspary,219,"['Mystery', 'Fiction', 'Noir', 'Classics', 'Crime', 'Thriller', 'Mystery Thriller']",3794,3.97,"{'5 Stars': 1167, '4 Stars': 1585, '3 Stars': 851, '2 Stars': 155, '1 Star': 36}"
The Registration,0744307023,9780744307023,0744307023,2022.0,Madison Lawson,320,"['Thriller', 'Mystery', 'Fiction', 'Science Fiction', 'Dystopia', 'Mystery Thriller', 'Fantasy']",578,3.72,"{'5 Stars': 166, '4 Stars': 182, '3 Stars': 150, '2 Stars': 63, '1 Star': 17}"
The Photo Thief,0744307295,9780744307290,0744307295,2022.0,J.L. Delozier,424,"['Mystery', 'Thriller', 'Mystery Thriller', 'Paranormal', 'Fiction', 'Supernatural', 'Audiobook']",144,4.1,"{'5 Stars': 60, '4 Stars': 50, '3 Stars': 25, '2 Stars': 7, '1 Star': 2}"
Survivors,1409102645,9781409102649,1409102645,1975.0,Terry Nation,256,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Apocalyptic', 'Dystopia', 'Thriller', 'Audiobook']",924,3.76,"{'5 Stars': 235, '4 Stars': 326, '3 Stars': 283, '2 Stars': 67, '1 Star': 13}"
Daddy,0517056194,9780517056196,0517056194,1987.0,Loup Durand,335,"['Thriller', 'Fiction', 'Historical Fiction', 'Mystery', 'Suspense', 'Historical', 'Adventure']",927,4.19,"{'5 Stars': 437, '4 Stars': 300, '3 Stars': 137, '2 Stars': 33, '1 Star': 20}"
Pen Pal,isbn not found,isbn13 not found,B09QRMJ6FP,2022.0,J.T. Geissinger,320,"['Dark Romance', 'Romance', 'Paranormal', 'Dark', 'Thriller', 'Audiobook', 'Mystery']",155652,4.14,"{'5 Stars': 75046, '4 Stars': 44587, '3 Stars': 23373, '2 Stars': 8621, '1 Star': 4025}"
Big Little Secrets,isbn not found,9798444533475,B09X4GM5J5,2022.0,A.B. Whelan,349,"['Thriller', 'Fiction', 'Mystery', 'Psychological Thriller']",243,3.83,"{'5 Stars': 71, '4 Stars': 92, '3 Stars': 54, '2 Stars': 19, '1 Star': 7}"
Blind Faith,1639101799,9781639101795,B09Q843NL8,2022.0,Alicia Beckman,336,"['Mystery', 'Thriller', 'Mystery Thriller', 'Suspense', 'Fiction']",292,3.5700000000000003,"{'5 Stars': 60, '4 Stars': 89, '3 Stars': 102, '2 Stars': 40, '1 Star': 1}"
SilverFin,078683661,9780786836611,078683661X,2005.0,Charlie Higson,352,"['Young Adult', 'Adventure', 'Mystery', 'Fiction', 'Thriller', 'Espionage', 'Action']",14516,3.84,"{'5 Stars': 4211, '4 Stars': 5345, '3 Stars': 3650, '2 Stars': 997, '1 Star': 313}"
Viviana Valentine Gets Her Man,1639101837,9781639101832,B09S3L5K6R,2022.0,Emily J. Edwards,288,"['Mystery', 'Historical Fiction', 'Fiction', 'Audiobook', 'Historical Mystery', 'Mystery Thriller', 'Adult']",1054,3.71,"{'5 Stars': 204, '4 Stars': 422, '3 Stars': 355, '2 Stars': 62, '1 Star': 11}"
Crazy Daisy,isbn not found,isbn13 not found,B09SXWKF85,2022.0,Jonathan  Dunne,407,"['Horror', 'Mystery', 'Suspense', 'Thriller', 'Gothic', 'Paranormal', 'Occult']",232,4.14,"{'5 Stars': 101, '4 Stars': 80, '3 Stars': 38, '2 Stars': 9, '1 Star': 4}"
The Secret Speech,0446402400,9780446402408,0446402400,2009.0,Tom Rob Smith,416,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Crime', 'Russia', 'Historical']",19813,3.81,"{'5 Stars': 4394, '4 Stars': 8697, '3 Stars': 5533, '2 Stars': 966, '1 Star': 223}"
The Puzzle Master,0593595300,9780593595305,B0BF8ZG195,2023.0,Danielle Trussoni,384,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Horror', 'Fantasy', 'Audiobook']",8612,3.31,"{'5 Stars': 1041, '4 Stars': 2668, '3 Stars': 3184, '2 Stars': 1347, '1 Star': 372}"
Abandon,0312537409,9780312537401,0312537409,2009.0,Blake Crouch,406,"['Horror', 'Thriller', 'Fiction', 'Mystery', 'Historical Fiction', 'Audiobook', 'Suspense']",30210,3.64,"{'5 Stars': 6771, '4 Stars': 10639, '3 Stars': 8822, '2 Stars': 3033, '1 Star': 945}"
Lost in Time,1804541753,9781804541753,B09TCFTSPH,2022.0,A.G. Riddle,455,"['Science Fiction', 'Time Travel', 'Fiction', 'Mystery', 'Audiobook', 'Thriller', 'Fantasy']",26505,4.19,"{'5 Stars': 11950, '4 Stars': 9245, '3 Stars': 3988, '2 Stars': 995, '1 Star': 327}"
The Unseen,031238470,9780312384708,031238470X,2009.0,Alexandra Sokoloff,328,"['Horror', 'Paranormal', 'Fiction', 'Mystery', 'Thriller', 'Ghosts', 'Supernatural']",2020,3.65,"{'5 Stars': 492, '4 Stars': 690, '3 Stars': 563, '2 Stars': 197, '1 Star': 78}"
A Dangerous Education,1542039037,9781542039031,B09TKF5LQJ,2023.0,Megan Chance,395,"['Historical Fiction', 'Fiction', 'Mystery', 'Dark Academia', 'Historical', 'Thriller', 'Horror']",2105,4.04,"{'5 Stars': 702, '4 Stars': 882, '3 Stars': 439, '2 Stars': 63, '1 Star': 19}"
