book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
Blood Secret,0060000651,9780060000653,0060000651,2004.0,Kathryn Lasky,256,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Spain', 'Jewish', 'Religion']",298,3.39,"{'5 Stars': 53, '4 Stars': 82, '3 Stars': 102, '2 Stars': 51, '1 Star': 10}"
Wildflower Hill,1451623496,9781451623499,B006TQUQ8U,2010.0,Kimberley Freeman,524,"['Historical Fiction', 'Fiction', 'Romance', 'Australia', 'Historical', 'Chick Lit', 'Book Club']",13565,4.11,"{'5 Stars': 4900, '4 Stars': 5839, '3 Stars': 2328, '2 Stars': 382, '1 Star': 116}"
A Visit from Voltaire,1870015843,9781870015844,1870015843,2004.0,Dinah Lee Küng,360,"['Fiction', 'Historical Fiction', 'Humor', 'Book Club', 'Christmas', 'Historical']",129,3.58,"{'5 Stars': 36, '4 Stars': 37, '3 Stars': 30, '2 Stars': 18, '1 Star': 8}"
The Day of the Scorpion,0226743411,9780226743417,0226743411,1968.0,Paul Scott,493,"['Historical Fiction', 'Fiction', 'India', 'Historical', '20th Century', 'Classics', 'Literature']",1729,4.29,"{'5 Stars': 838, '4 Stars': 623, '3 Stars': 221, '2 Stars': 28, '1 Star': 19}"
Pollyanna,0689849109,9780689849107,0689849109,1913.0,Eleanor H. Porter,304,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Audiobook']",90043,4.01,"{'5 Stars': 35298, '4 Stars': 28913, '3 Stars': 19482, '2 Stars': 4529, '1 Star': 1821}"
Kanada,088776729,9780887767296,088776729X,2006.0,Eva Wiseman,247,"['Historical Fiction', 'Holocaust', 'Historical', 'Young Adult', 'War', 'Jewish', 'World War II']",159,4.06,"{'5 Stars': 61, '4 Stars': 61, '3 Stars': 28, '2 Stars': 4, '1 Star': 5}"
The Silent People,0330303287,9780330303286,0330303287,1962.0,Walter Macken,Paperback,"['Ireland', 'Historical Fiction', 'Irish Literature', 'Fiction', 'Historical', 'Literature', 'Modern']",540,4.26,"{'5 Stars': 252, '4 Stars': 200, '3 Stars': 70, '2 Stars': 15, '1 Star': 3}"
Clockwork Prince,1416975888,9781416975885,1416975888,2011.0,Cassandra Clare,498,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Steampunk', 'Historical Fiction', 'Urban Fantasy']",575189,4.42,"{'5 Stars': 337959, '4 Stars': 164442, '3 Stars': 55386, '2 Stars': 11474, '1 Star': 5928}"
Interred with Their Bones,0525949704,9780525949701,0525949704,2007.0,Jennifer Lee Carrell,432,"['Mystery', 'Fiction', 'Historical Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Adventure']",7933,3.43,"{'5 Stars': 1330, '4 Stars': 2486, '3 Stars': 2702, '2 Stars': 1095, '1 Star': 320}"
Magdalena,1891386298,9781891386299,1891386298,2008.0,Cecilia Manguerra Brainard,164,"['Fiction', 'Historical Fiction', 'Romance']",163,4.02,"{'5 Stars': 85, '4 Stars': 30, '3 Stars': 24, '2 Stars': 15, '1 Star': 9}"
"Happy Birthday, Kit: A Springtime Story",isbn not found,isbn13 not found,asin not found,2001.0,Valerie Tripp,69,"['Historical Fiction', 'Childrens', 'Fiction', 'Historical', 'Middle Grade', 'Chapter Books', 'Juvenile']",2448,4.08,"{'5 Stars': 1001, '4 Stars': 764, '3 Stars': 579, '2 Stars': 88, '1 Star': 16}"
Assata: An Autobiography,1556520743,9781556520747,1556520743,1987.0,Assata Shakur,274,"['Nonfiction', 'Memoir', 'Biography', 'History', 'Race', 'Feminism', 'Politics']",29370,4.59,"{'5 Stars': 20729, '4 Stars': 6233, '3 Stars': 1736, '2 Stars': 411, '1 Star': 261}"
Pleasuring the Prince,0821777114,9780821777114,0821777114,2006.0,Patricia Grasso,326,"['Historical Romance', 'Historical', 'Romance', 'Historical Fiction', 'Russia', 'Paranormal', 'Regency Romance']",245,4.02,"{'5 Stars': 93, '4 Stars': 84, '3 Stars': 53, '2 Stars': 10, '1 Star': 5}"
A Book Dragon,0380707691,9780380707690,0380707691,1987.0,Donn Kushner,198,"['Fantasy', 'Dragons', 'Fiction', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Childrens']",296,4.05,"{'5 Stars': 127, '4 Stars': 92, '3 Stars': 50, '2 Stars': 19, '1 Star': 8}"
Scenes from Provincial Life,isbn not found,isbn13 not found,asin not found,1950.0,William   Cooper,236,"['Fiction', 'Novels', 'Historical Fiction', 'British Literature']",76,3.67,"{'5 Stars': 11, '4 Stars': 33, '3 Stars': 28, '2 Stars': 4, '1 Star': 0}"
The Sea of Trolls,0689867468,9780689867460,0689867468,2004.0,Nancy Farmer,459,"['Fantasy', 'Young Adult', 'Fiction', 'Mythology', 'Historical Fiction', 'Adventure', 'Middle Grade']",16199,4.03,"{'5 Stars': 5895, '4 Stars': 6065, '3 Stars': 3280, '2 Stars': 703, '1 Star': 256}"
The Kiss of a Stranger,isbn not found,isbn13 not found,asin not found,2008.0,Sarah M. Eden,252,"['Romance', 'Historical Fiction', 'Regency', 'Historical Romance', 'Historical', 'Clean Romance', 'Regency Romance']",13371,4.14,"{'5 Stars': 5395, '4 Stars': 5057, '3 Stars': 2353, '2 Stars': 466, '1 Star': 100}"
The Secret Crusade,0441020992,9780441020997,0441020992,2011.0,Oliver Bowden,453,"['Fantasy', 'Historical Fiction', 'Fiction', 'Adventure', 'Video Games', 'Historical', 'Science Fiction']",9643,4.0,"{'5 Stars': 3606, '4 Stars': 3271, '3 Stars': 2086, '2 Stars': 530, '1 Star': 150}"
Rules of Civility,isbn not found,isbn13 not found,asin not found,2011.0,Amor Towles,335,"['Fiction', 'Historical Fiction', 'Book Club', 'Historical', 'Audiobook', 'New York', 'Literary Fiction']",259381,4.09,"{'5 Stars': 93690, '4 Stars': 108275, '3 Stars': 45839, '2 Stars': 9074, '1 Star': 2503}"
Why Civil Resistance Works: The Strategic Logic of Nonviolent Conflict,0231156820,9780231156820,0231156820,2011.0,Erica Chenoweth,320,"['Politics', 'Nonfiction', 'History', 'Activism', 'Social Justice', 'Sociology', 'Political Science']",584,4.02,"{'5 Stars': 196, '4 Stars': 247, '3 Stars': 104, '2 Stars': 29, '1 Star': 8}"
Flags of Our Fathers,0553384155,9780553384154,0553384155,2000.0,James D. Bradley,382,"['History', 'Nonfiction', 'Military Fiction', 'War', 'World War II', 'Biography', 'Military History']",62688,4.22,"{'5 Stars': 29518, '4 Stars': 21546, '3 Stars': 8686, '2 Stars': 1863, '1 Star': 1075}"
Friends And Heroes,1408451492,9781408451496,1408451492,1965.0,Olivia Manning,MP3 Book,"['Fiction', 'Historical Fiction', 'British Literature', 'Classics', 'Greece', 'War', 'Audiobook']",767,4.04,"{'5 Stars': 251, '4 Stars': 326, '3 Stars': 166, '2 Stars': 19, '1 Star': 5}"
"Just a Few Words, Mr. Lincoln: The Story of the Gettysburg Address",0448401703,9780448401706,0448401703,1993.0,Jean Fritz,48,"['History', 'Nonfiction', 'Picture Books', 'Biography', 'Childrens', 'American History', 'Presidents']",188,4.07,"{'5 Stars': 67, '4 Stars': 76, '3 Stars': 39, '2 Stars': 4, '1 Star': 2}"
Winds of the Storm,006057531,9780060575311,006057531X,2006.0,Beverly Jenkins,384,"['Romance', 'Historical Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Adult', 'African American Romance']",1629,4.48,"{'5 Stars': 989, '4 Stars': 464, '3 Stars': 152, '2 Stars': 22, '1 Star': 2}"
The Titans,0451213475,9780451213471,0451213475,1976.0,John Jakes,560,"['Historical Fiction', 'Fiction', 'Historical', 'Civil War', 'War', 'American History', 'Audiobook']",5648,4.16,"{'5 Stars': 2226, '4 Stars': 2272, '3 Stars': 1018, '2 Stars': 106, '1 Star': 26}"
Legacy,0373210345,9780373210343,0373210345,2008.0,Cayla Kluver,496,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Teen']",7003,3.65,"{'5 Stars': 1953, '4 Stars': 2141, '3 Stars': 1824, '2 Stars': 696, '1 Star': 389}"
Phoenix Rising,0140376283,9780140376289,0140376283,1994.0,Karen Hesse,192,"['Young Adult', 'Fiction', 'Historical Fiction', 'Realistic Fiction', 'Middle Grade', 'Childrens', 'Science Fiction']",1731,3.96,"{'5 Stars': 584, '4 Stars': 630, '3 Stars': 401, '2 Stars': 88, '1 Star': 28}"
"Mary, Queen of Scots: Queen Without a Country",0439194040,9780439194044,0439194040,2002.0,Kathryn Lasky,202,"['Historical Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Fiction', 'Childrens', 'Diary']",5642,3.84,"{'5 Stars': 1584, '4 Stars': 1941, '3 Stars': 1780, '2 Stars': 292, '1 Star': 45}"
Cracks,1590512057,9781590512050,1590512057,1999.0,Sheila Kohler,176,"['Fiction', 'Mystery', 'LGBT', 'Coming Of Age', 'Historical Fiction', 'Queer', 'Dark Academia']",1067,3.37,"{'5 Stars': 182, '4 Stars': 329, '3 Stars': 315, '2 Stars': 180, '1 Star': 61}"
Inside Scientology: The Story of America's Most Secretive Religion,0618883029,9780618883028,0618883029,2011.0,Janet Reitman,444,"['Nonfiction', 'Religion', 'Cults', 'History', 'Audiobook', 'True Crime', 'Biography']",9514,3.87,"{'5 Stars': 2518, '4 Stars': 4057, '3 Stars': 2294, '2 Stars': 464, '1 Star': 181}"
The Devilish Montague,0451234057,9780451234056,0451234057,2011.0,Patricia Rice,384,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Audiobook', 'Fiction', 'Historical Fiction']",569,3.86,"{'5 Stars': 150, '4 Stars': 230, '3 Stars': 156, '2 Stars': 23, '1 Star': 10}"
Abundance,0060825391,9780060825393,0060825391,2006.0,Sena Jeter Naslund,556,"['Historical Fiction', 'Fiction', 'France', 'Historical', 'Book Club', 'French Revolution', '18th Century']",10386,3.74,"{'5 Stars': 2497, '4 Stars': 4032, '3 Stars': 2819, '2 Stars': 774, '1 Star': 264}"
White Jazz,0375727361,9780375727368,0375727361,1992.0,James Ellroy,354,"['Crime', 'Fiction', 'Mystery', 'Noir', 'Thriller', 'Detective', 'Historical Fiction']",9549,3.92,"{'5 Stars': 2766, '4 Stars': 4016, '3 Stars': 2155, '2 Stars': 480, '1 Star': 132}"
Desire Everlasting,isbn not found,9781937085261,1937085260,2011.0,Karen Fuller,242,"['Historical Romance', 'Civil War']",24,4.21,"{'5 Stars': 14, '4 Stars': 5, '3 Stars': 3, '2 Stars': 0, '1 Star': 2}"
The Six Wives of Henry VIII,0802136834,9780802136831,0802136834,1992.0,Alison Weir,643,"['History', 'Nonfiction', 'Biography', 'Historical', 'Tudor Period', 'British Literature', 'Audiobook']",71809,4.12,"{'5 Stars': 29365, '4 Stars': 26772, '3 Stars': 11871, '2 Stars': 2309, '1 Star': 1492}"
The Last Wife of Henry VIII,0312352182,9780312352189,0312352182,1980.0,Carolly Erickson,326,"['Historical Fiction', 'Fiction', 'Historical', 'Tudor Period', 'British Literature', 'Romance', '16th Century']",11699,3.89,"{'5 Stars': 3468, '4 Stars': 4406, '3 Stars': 3042, '2 Stars': 621, '1 Star': 162}"
"A Bride's Story, Vol. 1",0316180998,9780316180993,0316180998,2009.0,Kaoru Mori,191,"['Manga', 'Historical Fiction', 'Graphic Novels', 'Comics', 'Historical', 'Romance', 'Fiction']",9479,4.24,"{'5 Stars': 4580, '4 Stars': 3140, '3 Stars': 1296, '2 Stars': 333, '1 Star': 130}"
The Children of Henry VIII,0345407865,9780345407863,0345407865,1996.0,Alison Weir,385,"['History', 'Nonfiction', 'Biography', 'Tudor Period', 'Historical', 'British Literature', 'European History']",15329,4.01,"{'5 Stars': 5396, '4 Stars': 6128, '3 Stars': 2760, '2 Stars': 593, '1 Star': 452}"
"Miracle at Philadelphia: The Story of the Constitutional Convention, May to September 1787",0316103985,9780316103985,B00A2M5SOE,1966.0,Catherine Drinker Bowen,346,"['History', 'Nonfiction', 'American History', 'American Revolution', 'Politics', 'Law', 'Historical']",1966,4.07,"{'5 Stars': 762, '4 Stars': 733, '3 Stars': 352, '2 Stars': 77, '1 Star': 42}"
"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",0312194390,9780312194390,0312194390,1986.0,Margaret George,939,"['Historical Fiction', 'Fiction', 'Historical', 'Tudor Period', 'British Literature', '16th Century', 'Medieval']",28665,4.26,"{'5 Stars': 13903, '4 Stars': 9716, '3 Stars': 4027, '2 Stars': 679, '1 Star': 340}"
The Devil All the Time,038553504,9780385535045,038553504X,2011.0,Donald Ray Pollock,261,"['Horror', 'Fiction', 'Thriller', 'Historical Fiction', 'Crime', 'Mystery', 'Southern Gothic']",38815,4.14,"{'5 Stars': 15323, '4 Stars': 15833, '3 Stars': 5804, '2 Stars': 1398, '1 Star': 457}"
Stonehenge,0060956852,9780060956851,0060956852,1999.0,Bernard Cornwell,578,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'British Literature', 'Audiobook', 'Prehistory']",13058,3.69,"{'5 Stars': 3113, '4 Stars': 4552, '3 Stars': 3901, '2 Stars': 1184, '1 Star': 308}"
Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,0525952241,9780525952244,0525952241,2011.0,Mark Adams,333,"['Travel', 'Nonfiction', 'History', 'Adventure', 'Memoir', 'Biography', 'Book Club']",20316,3.85,"{'5 Stars': 5028, '4 Stars': 8780, '3 Stars': 5245, '2 Stars': 949, '1 Star': 314}"
Black Orchid Blues,1936070901,9781936070909,1936070901,2011.0,Persia Walker,320,"['Mystery', 'Historical Fiction', 'Fiction', 'African American', 'Historical', 'Crime', 'Mystery Thriller']",322,3.86,"{'5 Stars': 88, '4 Stars': 127, '3 Stars': 86, '2 Stars': 15, '1 Star': 6}"
Helen of Troy,0670037788,9780670037780,0670037788,2006.0,Margaret George,611,"['Historical Fiction', 'Mythology', 'Fiction', 'Historical', 'Greek Mythology', 'Romance', 'Fantasy']",11943,3.95,"{'5 Stars': 4048, '4 Stars': 4345, '3 Stars': 2658, '2 Stars': 713, '1 Star': 179}"
The Square of Sevens,1668031124,9781668031124,1668031124,2023.0,Laura Shepherd-Robinson,528,"['Historical Fiction', 'Mystery', 'Fiction', 'Fantasy', 'Historical', 'Magical Realism', 'Audiobook']",10166,4.12,"{'5 Stars': 4006, '4 Stars': 3963, '3 Stars': 1730, '2 Stars': 365, '1 Star': 102}"
The Memoirs of Cleopatra,0330353829,9780330353823,0330353829,1997.0,Margaret George,1139,"['Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Romance', 'Africa', 'Adult']",21287,4.19,"{'5 Stars': 9902, '4 Stars': 7052, '3 Stars': 3212, '2 Stars': 779, '1 Star': 342}"
The River We Remember,198217921,9781982179212,198217921X,2023.0,William Kent Krueger,432,"['Historical Fiction', 'Mystery', 'Fiction', 'Book Club', 'Audiobook', 'Thriller', 'Mystery Thriller']",91767,4.26,"{'5 Stars': 39445, '4 Stars': 38937, '3 Stars': 11336, '2 Stars': 1629, '1 Star': 420}"
Mister B. Gone,0060182989,9780060182984,0060182989,2007.0,Clive Barker,248,"['Horror', 'Fantasy', 'Fiction', 'Demons', 'Audiobook', 'Historical Fiction', 'Supernatural']",15318,3.35,"{'5 Stars': 2859, '4 Stars': 4068, '3 Stars': 5020, '2 Stars': 2323, '1 Star': 1048}"
Pure,1444724258,9781444724257,1444724258,2011.0,Andrew  Miller,346,"['Historical Fiction', 'Fiction', 'France', 'Historical', 'Book Club', 'Literary Fiction', '18th Century']",10398,3.6,"{'5 Stars': 1802, '4 Stars': 4089, '3 Stars': 3284, '2 Stars': 966, '1 Star': 257}"
Seduction of a Highland Lass,0345519493,9780345519498,0345519493,2011.0,Maya Banks,323,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Audiobook', 'Adult', 'Scotland']",26344,4.14,"{'5 Stars': 11046, '4 Stars': 9430, '3 Stars': 4675, '2 Stars': 944, '1 Star': 249}"
No Man's Mistress,0440243238,9780440243236,0440243238,2001.0,Mary Balogh,384,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Regency Romance']",5805,3.78,"{'5 Stars': 1521, '4 Stars': 2135, '3 Stars': 1626, '2 Stars': 418, '1 Star': 105}"
His Mistress By Morning,0060784024,9780060784027,0060784024,2006.0,Elizabeth Boyle,370,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency Romance', 'Magic', 'Fiction']",1475,3.73,"{'5 Stars': 375, '4 Stars': 535, '3 Stars': 400, '2 Stars': 126, '1 Star': 39}"
Mistress,0553588656,9780553588651,0553588656,1994.0,Amanda Quick,384,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Mystery', 'Fiction']",9832,3.97,"{'5 Stars': 3224, '4 Stars': 3722, '3 Stars': 2338, '2 Stars': 448, '1 Star': 100}"
The Perfect Royal Mistress,0307237516,9780307237514,0307237516,2007.0,Diane Haeger,405,"['Historical Fiction', 'Historical', 'Fiction', 'British Literature', '17th Century', 'Romance', 'Historical Romance']",1703,3.86,"{'5 Stars': 497, '4 Stars': 626, '3 Stars': 448, '2 Stars': 103, '1 Star': 29}"
Red Adam's Lady,0002216973,9780002216975,0002216973,1973.0,Grace Ingram,285,"['Historical Fiction', 'Medieval', 'Historical Romance', 'Romance', 'Historical', 'Fiction', 'Medieval Romance']",501,4.23,"{'5 Stars': 247, '4 Stars': 158, '3 Stars': 68, '2 Stars': 20, '1 Star': 8}"
Jennie,0590420151,9780590420150,0590420151,1989.0,Jane Claypool Miner,219,"['Historical Fiction', 'Young Adult', 'Romance', 'Historical Romance', 'Fiction', 'Teen', 'Historical']",195,3.58,"{'5 Stars': 39, '4 Stars': 58, '3 Stars': 76, '2 Stars': 22, '1 Star': 0}"
Wonderstruck,0545027896,9780545027892,B01KB065NO,2011.0,Brian Selznick,640,"['Historical Fiction', 'Middle Grade', 'Fiction', 'Young Adult', 'Graphic Novels', 'Childrens', 'Mystery']",59148,4.17,"{'5 Stars': 26640, '4 Stars': 20369, '3 Stars': 8747, '2 Stars': 2110, '1 Star': 1282}"
The Reader,0375408266,9780375408267,0375408266,1995.0,Bernhard Schlink,216,"['Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Romance', 'Holocaust', 'Historical']",224291,3.78,"{'5 Stars': 55862, '4 Stars': 88633, '3 Stars': 59528, '2 Stars': 15916, '1 Star': 4352}"
Never Been Bit,1402245130,9781402245138,1402245130,2011.0,Lydia Dare,362,"['Paranormal Romance', 'Paranormal', 'Romance', 'Historical Romance', 'Historical', 'Vampires', 'Fantasy']",1070,4.09,"{'5 Stars': 392, '4 Stars': 435, '3 Stars': 196, '2 Stars': 36, '1 Star': 11}"
White Orchid,0451405552,9780451405555,0451405552,1995.0,Linda Ladd,384,"['Historical Romance', 'Romance']",43,3.88,"{'5 Stars': 9, '4 Stars': 22, '3 Stars': 10, '2 Stars': 2, '1 Star': 0}"
The Dragon's Bride,0451217950,9780451217950,0451217950,2001.0,Jo Beverley,384,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",1638,3.79,"{'5 Stars': 460, '4 Stars': 570, '3 Stars': 455, '2 Stars': 115, '1 Star': 38}"
The Arrow Chest,1452801142,9781452801148,1452801142,2011.0,Robert Stephen Parry,342,"['Historical Fiction', 'Gothic', 'Mystery', 'Victorian', 'Romance', 'British Literature', '19th Century']",137,3.98,"{'5 Stars': 63, '4 Stars': 28, '3 Stars': 30, '2 Stars': 12, '1 Star': 4}"
Circle of Honor,1591450055,9781591450054,1591450055,2002.0,Carol Umberger,292,"['Historical Fiction', 'Christian Fiction', 'Christian', 'Historical', 'Romance', 'Scotland', 'Fiction']",967,4.11,"{'5 Stars': 419, '4 Stars': 310, '3 Stars': 176, '2 Stars': 50, '1 Star': 12}"
The Promise of Peace,1591451663,9781591451662,1591451663,2004.0,Carol Umberger,272,"['Christian Fiction', 'Historical Fiction', 'Historical', 'Christian', 'Romance', 'Fiction', 'Scotland']",366,4.16,"{'5 Stars': 161, '4 Stars': 121, '3 Stars': 70, '2 Stars': 9, '1 Star': 5}"
The Mark of Salvation,1591450071,9781591450078,1591450071,2003.0,Carol Umberger,272,"['Christian Fiction', 'Historical Fiction', 'Historical', 'Christian', 'Romance', 'Fiction', 'Scotland']",434,4.13,"{'5 Stars': 176, '4 Stars': 157, '3 Stars': 84, '2 Stars': 14, '1 Star': 3}"
Idea Man,1591843820,9781591843825,1591843820,2011.0,Paul  Allen,358,"['Biography', 'Business', 'Nonfiction', 'Technology', 'Autobiography', 'Memoir', 'History']",4105,3.86,"{'5 Stars': 1305, '4 Stars': 1436, '3 Stars': 979, '2 Stars': 253, '1 Star': 132}"
Andrew Jackson: His Life and Times,1400030722,9781400030729,1400030722,2005.0,H.W. Brands,656,"['Biography', 'History', 'Presidents', 'American History', 'Nonfiction', 'Politics', 'Us Presidents']",16417,3.94,"{'5 Stars': 6385, '4 Stars': 5055, '3 Stars': 3219, '2 Stars': 1050, '1 Star': 708}"
Smuggled,0802170862,9780802170866,0802170862,2011.0,Christina Shea,256,"['Historical Fiction', 'Fiction', 'Romania', 'World War II', 'Historical', 'Hungary', 'Contemporary']",259,3.46,"{'5 Stars': 33, '4 Stars': 96, '3 Stars': 95, '2 Stars': 26, '1 Star': 9}"
Nectar in a Sieve,0451528239,9780451528230,0451528239,1954.0,Kamala Markandaya,186,"['Fiction', 'Classics', 'India', 'Historical Fiction', 'School', 'Read For School', 'Indian Literature']",10662,3.69,"{'5 Stars': 2488, '4 Stars': 3943, '3 Stars': 2973, '2 Stars': 926, '1 Star': 332}"
Beyond the Gap,0765317109,9780765317100,0765317109,2007.0,Harry Turtledove,336,"['Fantasy', 'Fiction', 'Alternate History', 'Historical Fiction', 'Audiobook', 'Science Fiction', 'Historical']",520,3.39,"{'5 Stars': 90, '4 Stars': 151, '3 Stars': 176, '2 Stars': 79, '1 Star': 24}"
In the Balance,034542056,9780345420565,034542056X,1994.0,Harry Turtledove,465,"['Science Fiction', 'Alternate History', 'Fiction', 'Historical Fiction', 'War', 'Fantasy', 'Military Fiction']",7129,3.83,"{'5 Stars': 1839, '4 Stars': 2908, '3 Stars': 1816, '2 Stars': 445, '1 Star': 121}"
Striking the Balance,0345412087,9780345412089,0345412087,1996.0,Harry Turtledove,547,"['Alternate History', 'Science Fiction', 'Fiction', 'Historical Fiction', 'War', 'Military Fiction', 'Fantasy']",4608,3.84,"{'5 Stars': 1182, '4 Stars': 1851, '3 Stars': 1283, '2 Stars': 252, '1 Star': 40}"
Ruled Britannia,0451460847,9780451460844,0451460847,2002.0,Harry Turtledove,464,"['Alternate History', 'Historical Fiction', 'Fiction', 'Science Fiction', 'Fantasy', 'Historical', 'Speculative Fiction']",2193,3.71,"{'5 Stars': 539, '4 Stars': 809, '3 Stars': 576, '2 Stars': 208, '1 Star': 61}"
Videssos Besieged,0345402995,9780345402998,0345402995,1998.0,Harry Turtledove,373,"['Fantasy', 'Science Fiction', 'Alternate History', 'Science Fiction Fantasy']",207,3.86,"{'5 Stars': 60, '4 Stars': 69, '3 Stars': 66, '2 Stars': 12, '1 Star': 0}"
Seduced by the Highlander,0312365330,9780312365332,0312365330,2011.0,Julianne MacLean,333,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Scotland', 'Audiobook', 'Medieval']",3204,4.05,"{'5 Stars': 1248, '4 Stars': 1099, '3 Stars': 664, '2 Stars': 153, '1 Star': 40}"
The Legion of Videssos,0345330692,9780345330697,0345330692,1987.0,Harry Turtledove,413,"['Fantasy', 'Fiction', 'Historical Fiction', 'Science Fiction', 'Alternate History', 'Science Fiction Fantasy', 'Epic Fantasy']",1074,3.93,"{'5 Stars': 293, '4 Stars': 465, '3 Stars': 273, '2 Stars': 39, '1 Star': 4}"
Krispos the Emperor,0345380460,9780345380463,0345380460,1994.0,Harry Turtledove,387,"['Fantasy', 'Fiction', 'Science Fiction', 'Epic Fantasy', 'Historical Fiction', 'Alternate History', 'Speculative Fiction']",442,3.78,"{'5 Stars': 102, '4 Stars': 179, '3 Stars': 127, '2 Stars': 31, '1 Star': 3}"
22 Britannia Road,1611760038,9781611760033,1611760038,2011.0,Amanda Hodgkinson,12,"['Historical Fiction', 'Fiction', 'World War II', 'Historical', 'War', 'British Literature', 'Poland']",11976,3.65,"{'5 Stars': 2123, '4 Stars': 4805, '3 Stars': 3927, '2 Stars': 935, '1 Star': 186}"
The Crack in the Lens,0971855250,9780971855250,0971855250,2010.0,Darlene A. Cypser,292,"['Mystery', 'Historical Fiction']",77,3.82,"{'5 Stars': 26, '4 Stars': 26, '3 Stars': 14, '2 Stars': 7, '1 Star': 4}"
The Guns of the South,0345413660,9780345413666,0345413660,1992.0,Harry Turtledove,528,"['Alternate History', 'Science Fiction', 'Fiction', 'Historical Fiction', 'Time Travel', 'Civil War', 'Fantasy']",9424,3.96,"{'5 Stars': 3023, '4 Stars': 3798, '3 Stars': 1960, '2 Stars': 478, '1 Star': 165}"
Between the Rivers,0812545206,9780812545203,0812545206,1998.0,Harry Turtledove,416,"['Fantasy', 'Fiction', 'Historical Fiction', 'Alternate History', 'Science Fiction', 'Historical Fantasy', 'Historical']",357,3.61,"{'5 Stars': 74, '4 Stars': 112, '3 Stars': 135, '2 Stars': 31, '1 Star': 5}"
An Emperor for the Legion,0345330684,9780345330680,0345330684,1987.0,Harry Turtledove,322,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction', 'Historical Fiction', 'Historical Fantasy', 'Military Fiction']",1186,3.93,"{'5 Stars': 332, '4 Stars': 492, '3 Stars': 317, '2 Stars': 39, '1 Star': 6}"
Mr. Churchill's Secretary,0553593617,9780553593617,0553593617,2012.0,Susan Elia MacNeal,384,"['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'World War II', 'Historical Mystery', 'Audiobook']",33483,3.75,"{'5 Stars': 7261, '4 Stars': 13922, '3 Stars': 9475, '2 Stars': 2158, '1 Star': 667}"
The Last Letter from Your Lover,0670022802,9780670022809,0670022802,2011.0,Jojo Moyes,390,"['Romance', 'Fiction', 'Historical Fiction', 'Chick Lit', 'Contemporary', 'Book Club', 'Audiobook']",134267,4.0,"{'5 Stars': 43557, '4 Stars': 55789, '3 Stars': 27914, '2 Stars': 5493, '1 Star': 1514}"
Swords of the Legion,0345330706,9780345330703,0345330706,1987.0,Harry Turtledove,394,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction', 'Historical Fiction', 'Science Fiction Fantasy', 'Speculative Fiction']",1134,4.0,"{'5 Stars': 346, '4 Stars': 487, '3 Stars': 261, '2 Stars': 30, '1 Star': 10}"
The Outlaw Viking,0062019090,9780062019097,0062019090,1995.0,Sandra Hill,432,"['Time Travel', 'Romance', 'Historical Romance', 'Historical', 'Time Travel Romance', 'Historical Fiction', 'Medieval']",1556,4.02,"{'5 Stars': 595, '4 Stars': 542, '3 Stars': 306, '2 Stars': 77, '1 Star': 36}"
Codex 632,0061173185,9780061173189,0061173185,2005.0,José Rodrigues dos Santos,550,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Romance', 'Portuguese Literature', 'Historical']",7393,3.59,"{'5 Stars': 1481, '4 Stars': 2692, '3 Stars': 2192, '2 Stars': 781, '1 Star': 247}"
Blood Sisters,1843432757,9781843432753,1843432757,2005.0,Barbara Keating,608,"['Africa', 'Fiction', 'Historical Fiction', 'Kenya', 'Romance', 'Friendship', 'Historical']",2132,4.22,"{'5 Stars': 987, '4 Stars': 749, '3 Stars': 309, '2 Stars': 61, '1 Star': 26}"
